,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4,DE_A,DE_B,NL_A,NL_C,NL_D,NL_E,NL_B,DK_B,DK_A,BE_B,DE_D,DE_F,DE_E,DE_C,UK_F,UK_G,UK_D,UK_E,UK_H,UK_B,UK_C,BE_A
43,,,,0.0,,0.687041562865963,0.5324573461519535,,0.09019646388606023,,,,0.7964717173127077,0.3031988113536131,0.0401004434346452,0.6089441783383815,0.04841792263981749,0.0967265330216612,0.1275408538956643,0.6515133084060744,0.17054607217645498,0.06677933348549736,0.16667389277513722,0.05237117285555196,0.338951479753856,0.6592302783576472,0.006340056533824585,0.02633303271399604,0.0,0.08177246529207204,0.1597751740154517,0.29573604688703886,0.0,0.10129790021570824,0.7832935241004948,0.23446077699934983,0.10902870412344483,0.980554908005347
44,,,,0.0,,0.6394128532939697,0.5769731232271048,,0.05141098865709806,,,,0.7666640181000739,0.2842845180694731,0.06473393919903456,0.6538893155807289,0.03762197991851114,0.07402151523748614,0.07033721286841743,0.5525970199407237,0.10125923166260765,0.05075217458936903,0.11186368445811361,0.15272068213233764,0.6232784518369686,0.5695041311492098,0.005486277638804511,0.04137495941585965,0.0,0.06207128261481878,0.12254899267742306,0.19831699281882723,0.0,0.1280600448985925,0.6670048422961014,0.18118782509503706,0.06080968229668398,0.9084788669184061
45,,,,0.0,,0.6206224907908584,0.6329018170921731,,0.020705430959400375,,,,0.7046220199300327,0.26423052351007215,0.08308765570802645,0.6686444238689699,0.029192954498549455,0.06901922334383387,0.027657420372381194,0.42057684553149527,0.054094366357857436,0.03722717020246718,0.06421732216134127,0.31613417033706653,0.7473138116987407,0.4389668597947859,0.004285497070290179,0.09988883751410024,0.0,0.04852251102234571,0.0655791170818342,0.1250150471546663,0.0036144548057750686,0.1493740412926826,0.48785938693252723,0.1286617402068483,0.029703891746143074,0.72569367823394
46,,,,0.0,,0.7523811449121667,0.7495126644267576,,0.0,,,,0.5311904393133969,0.24981807113004162,0.11408830794498172,0.6662967141725955,0.05690703785169943,0.12096982631241392,0.0,0.25370513287637864,0.016432043590760906,0.06845257653130424,0.010539903024659982,0.48431418018819117,1.0,0.27979806931836876,0.021919238679035127,0.23272478606965805,0.04329063561499488,0.08646252777372831,0.01581184236499805,0.038363369531226106,0.059669595602665715,0.184666918105833,0.28328250880667427,0.06144991636489606,0.0068051638729778935,0.5182307202357408
47,,,,0.058489938701491745,,0.8048208620169262,0.8375626201799288,,0.0,,,,0.4106907540864375,0.1797169314796077,0.15537809808472644,0.608185165083024,0.11393249445150992,0.16600135082318046,0.0,0.17415242569172837,0.0,0.10595841566721595,0.0,0.6728516743847919,1.0,0.19921807039287176,0.07511513218397123,0.3476837351587083,0.1546014365582017,0.13265882431932252,0.01071864931732988,0.01472928463456331,0.13144099373479592,0.22243800350299447,0.16970892581258462,0.02986964587770764,0.011938328732338223,0.3790759503027022
48,,,,0.12030691573897519,,0.8875960522356828,0.941942156057339,,0.0,,,,0.32259710025731725,0.13134494827163032,0.20819231024433976,0.5541437043934139,0.18060225673180635,0.1917102125046897,0.0,0.1157287371465648,0.0,0.14939197142918903,0.0,0.8458869840457566,1.0,0.13863409111783936,0.14623674967679096,0.5102442328135173,0.2709910768581238,0.15677446563278116,0.012004085159737733,0.0,0.25612635288533725,0.24445649820127574,0.09155762064405046,0.01801341029751061,0.02036966698466793,0.2649862005116842
49,,,,0.1638598760352077,,0.9674881773237921,0.9714556821395312,,0.0,,,,0.2526758357789152,0.09515462921725117,0.28326232847416305,0.5092328382383932,0.2163780909998673,0.2810585140190691,0.0,0.07348277441523038,0.0,0.16151366339789494,0.011922912403146647,0.9482480973461374,1.0,0.09724638669513122,0.1854866693944321,0.7733832719590928,0.33221057251401664,0.18368486584576166,0.005942294402571982,0.005549093186675109,0.4257856178742618,0.26302162241612387,0.047492756225822684,0.0153302973210372,0.0502924386277244,0.19210180273793828
50,,,,0.16254392348140118,,0.9918315659572792,0.9808774261134153,,0.0,,,,0.22208481773107114,0.07064387588623824,0.3434223704709047,0.48104150839734716,0.2501791255356072,0.49879166379013967,0.0060509349284547,0.0724982825801297,0.0,0.169799948003557,0.019889188597835762,0.9838555299516595,1.0,0.09870957988595463,0.194387826076714,0.958189872459129,0.4432975852287489,0.26153569432861307,0.0026371760937347346,0.011235623143692629,0.520091912241112,0.3366097578727939,0.0375613937593366,0.009255620279193993,0.11620637325770491,0.18342239236588764
51,,,,0.19626576733876422,,0.9954433606824744,0.97987512941192,,0.0,,,,0.191148819154613,0.04067679121321598,0.41431045613026435,0.43483685784057896,0.36069047885677524,0.7928563233801625,0.01345674679637202,0.07208597942993367,0.0,0.21987856547037762,0.029280171043461953,0.9911647520613248,1.0,0.10084648867925494,0.24856734369103242,0.9955458725823295,0.6608237431184523,0.43020351136880036,0.014241791402728772,0.014718211511259302,0.576133737425329,0.44975557517968034,0.02590126138982812,0.007945740486693331,0.21104553142660082,0.19111328572429837
52,,,,0.2377900108850624,,0.998555367843742,0.9756622013168976,,0.0,,,,0.15029329835647479,0.022838362608010632,0.4637877442224556,0.38176901773454486,0.5547982303059942,0.9336764920727693,0.018807106640751886,0.05840683242874018,0.0,0.3446353231536017,0.033909912928083735,0.9970973612607491,1.0,0.08632338808450084,0.3729209880894199,0.9976964314778646,0.8758402679532854,0.6423294616467373,0.05284809903809363,0.022403398515289625,0.5574515354221198,0.5183185021380461,0.015470513819886665,0.0,0.3140616993927191,0.1786177026961815
53,,,,0.3146489384471173,,1.0,0.969272865621281,,0.0,,,,0.11136873030094745,0.015735406621870573,0.5058423471466188,0.3478092204616586,0.7337097638613035,0.980408759402899,0.02255543061636673,0.030566863010171644,0.0,0.5317302979363335,0.03087668805926959,0.9975027526900713,1.0,0.05711722641254848,0.5235458883393806,0.9989221413930258,0.9383229699605604,0.796227507939459,0.09523446850364717,0.018002158146258256,0.49265196319009497,0.5791169978697431,0.007183431349008529,0.0033378835895769786,0.45530068182942257,0.141794555073795
54,,,,0.4078372989792421,,1.0,0.9707522448837641,,0.0,,,,0.08434528698907054,0.01474760555836306,0.5578114800707152,0.31894427164786543,0.8736912543801459,0.9993129464648957,0.04048332379812728,0.011416746604145067,0.0023027590404512293,0.619942069583469,0.047291739733775706,0.995994860022853,1.0,0.030163145864508585,0.6200534269232219,0.9985357900902074,0.9419975183716269,0.8833250591691473,0.15035432536018536,0.023796924520354496,0.4294514135903879,0.6561193955172905,0.0,0.011780158271381949,0.6087796908932871,0.10233507141005224
55,,,,0.507780773668404,,1.0,0.9747981889016804,,0.0,,,,0.05261155395408161,0.0242293173930786,0.6003400273933881,0.29467492772178455,0.9779852716594122,1.0,0.08159353688165838,0.0,0.01317630736260606,0.7377244260576035,0.08939721124153893,0.9902428466220273,1.0,0.004961505066108464,0.7370108232560828,0.9985960091484918,0.9601387420124788,0.9373532586417219,0.2367320786231138,0.04678544483469174,0.4035944256037069,0.7169649788149592,0.0,0.050372711796936046,0.6956075378654453,0.05718637369216704
56,,,,0.6027148000878023,,1.0,0.9823329871033867,,0.006848104100478321,,,,0.012821513517027061,0.03738090794043644,0.649733220991629,0.27131397629500537,0.9965848592792793,1.0,0.13369342136172385,0.0,0.0297995195294303,0.8772118303510876,0.1432931952165397,0.9971291151514349,1.0,0.0004797754922136995,0.8137995961431108,0.9994905387030706,0.956150348258741,0.9751520616251861,0.3289930927345463,0.08794502839945047,0.4617924574310093,0.7731704735954263,0.004008771219506412,0.10501648547251714,0.8346760966539547,0.02208214348271131
57,,,,0.6743950176239012,,1.0,0.9912703661098751,,0.020644145990672862,,,,0.001718008782161041,0.050808132535343664,0.6579397276152519,0.24852406496812984,1.0,1.0,0.1589701546210586,0.0,0.044271317623614734,0.9268198818630641,0.15466807673518124,0.997286380701975,1.0,0.0,0.8819382144376581,0.9994425752427842,0.9787227816316041,0.9837588975447671,0.4337675712870312,0.09874248057836663,0.5393903639949496,0.7856969465004607,0.010236575207705703,0.17535643819384825,0.944983282023071,0.0
58,,,,0.7653260709387231,,1.0,0.9967262367270386,,0.032491937009911785,,,,0.0010845793732985108,0.057381170517383985,0.6775589779776868,0.2571470112064523,1.0,1.0,0.17831011390108512,0.0,0.054357780280518124,0.9763262192408244,0.16548325009639853,0.9975744358730507,1.0,0.0,0.9474033421382272,1.0,0.9910583795899869,0.9955683512331371,0.44582477302971824,0.10389622799916574,0.6165713658996368,0.8210650568222586,0.011179545099149145,0.21282320878454147,0.9968938313099086,0.0
59,,,,0.8136056069676655,,1.0,0.9988454631054194,,0.04952422608827289,,,,0.0014598730409888204,0.06229133192985247,0.6965311460791922,0.18985423195959308,1.0,1.0,0.2280015475393745,0.0,0.08136469034622053,0.9837369807561237,0.22442737404842752,1.0,1.0,0.0,0.9551286459445045,0.9997048706478542,0.9699626729945946,0.9947197922725426,0.5806754433097469,0.14735420482389633,0.6473086112190866,0.8285565840394086,0.022989289072332508,0.3169722341186749,1.0,0.0
60,,,,0.8815123264282103,,1.0,0.9997132122769825,,0.08301486502195658,,,,0.0027937355555238525,0.0651797577257835,0.7236043008544805,0.14565838573335274,1.0,1.0,0.33551987839253516,0.0,0.1268245302427656,0.9989551459418402,0.3359393982452071,1.0,1.0,0.0,0.9899643032850938,1.0,1.0,0.9999335196497825,0.715074190358012,0.20571429421714008,0.7312598695335437,0.8478337737302339,0.0421758373407194,0.42111769289466633,1.0,0.0
61,,,,0.9210218055755736,,1.0,0.9994263349867712,,0.12634326131720292,,,,0.005737151002481195,0.06772305709779541,0.7589186781599143,0.1184380014284953,1.0,1.0,0.47494141942735146,0.0,0.18810330531768527,1.0,0.49162520430091167,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9106195287807927,0.30966925804377515,0.7665441414579501,0.8653223125749866,0.07183895565023417,0.5229517992357797,0.9993395108592746,0.0
62,,,,0.9596480051676431,,1.0,0.9966809513280641,,0.20666636316399825,,,,0.020258060931470086,0.07256478052025507,0.7880109861020282,0.10322358587224459,1.0,1.0,0.6574164164851523,0.0,0.28240452903795465,1.0,0.6893938240425705,1.0,1.0,0.0019612171982609852,1.0,1.0,1.0,1.0,0.9090014127827752,0.4794048304471697,0.7423374187873077,0.8838581738124786,0.12528733574239723,0.5678393033234322,0.9888481437955127,0.0
63,,,,0.9950577915911695,,1.0,0.9749463309730335,,0.3110422219226235,,,,0.05114981625232426,0.07502401292233488,0.8021380900706233,0.09879933288597911,1.0,1.0,0.8064647926273443,0.017656141545808253,0.37612249574184853,1.0,0.8088563765587233,1.0,1.0,0.013285887927125145,1.0,1.0,1.0,1.0,0.8515952782287054,0.6195043329510463,0.665468060095932,0.8753487575423927,0.1813972857410351,0.4975642096876181,0.9493061603306872,0.0
64,,,,0.9952704954338839,,1.0,0.8946491036877817,,0.3523689761914705,,,,0.0859209354951327,0.08767506906812192,0.8001842317035905,0.09397709470908845,1.0,1.0,0.8239266245383414,0.0339870204189256,0.43447736520631697,1.0,0.8586437971234052,1.0,1.0,0.023527049881333695,1.0,1.0,1.0,1.0,0.8185418249961351,0.7678420663677056,0.6197104923250683,0.8671860821657239,0.26249214605448956,0.467432703050623,0.914600681760847,0.012524920095253245
65,,,,0.9965564820469621,,0.999984008730019,0.7655641160021711,,0.4552755138999537,,,,0.1370874057551027,0.09405852879779623,0.7944883275797627,0.09490501578866627,1.0,1.0,0.9490693770198528,0.08415286278240693,0.5450306231573298,1.0,0.9857270419382804,0.9999267019029265,1.0,0.05150378270290515,0.9996887632775413,1.0,1.0,1.0,0.7484684859685612,0.8696222886670856,0.6159390003274622,0.8676064968181972,0.369936266182799,0.44218838724517245,0.8918659173521913,0.047223651350455594
66,,,,0.9980151279097103,,0.9955195598085119,0.6510217432091709,,0.5471494586342259,,,,0.20679044950265077,0.0957266696850174,0.7947147588105008,0.10128171227120229,1.0,1.0,0.9936256014883426,0.15769225312548749,0.6664795282572963,1.0,0.9935089967252219,0.9989607166539533,1.0,0.09366463778221183,1.0,1.0,1.0,1.0,0.672223475859736,0.8945553851447785,0.6342056799899086,0.8656561576046464,0.48765324593990306,0.4190746713327134,0.8799339390297999,0.07943980352252954
67,,,,1.0,,0.9007585700409632,0.5340312540185386,,0.5171964306078458,,,,0.24328964725727453,0.10518733145557793,0.8210218190485792,0.1043448108432685,1.0,1.0,0.9778116564990051,0.20912598550577532,0.6735730498816669,1.0,0.9558302933907151,0.9962734502846468,1.0,0.13113542706331527,1.0,0.9995363472126149,1.0,1.0,0.6189516106069228,0.7963750897727548,0.7264437696104988,0.8837668008123274,0.5067008876251309,0.398682243756078,0.8945541451434236,0.11468114353377434
68,,,,1.0,,0.6234235601327265,0.41749821217927124,,0.49151004168861784,,,,0.21777127983296238,0.1161122676296381,0.8321771163498777,0.0943859917851819,1.0,1.0,0.9279463485145805,0.2583594043560313,0.6441918225134008,1.0,0.8583008311246019,0.9829301639767263,1.0,0.16165579124397672,1.0,0.9971492318753844,0.9996408736103713,1.0,0.5688864195390892,0.6846636750723446,0.785762788105313,0.8937381235225969,0.4401234091841528,0.3968133560111541,0.897456541667689,0.14785035627528156
