,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4
4157,0.33,0.1725732314160256,0.1276217707159989,0.08932222200543992,0.12186372332966769,0.07383050428660558,0.18145854876032086,0.3175277526357595,0.4348175703458699,0.38549128262709764,0.1286627345162021,0.12354977634950434,0.3807499547354021,0.16456289834121327,0.0009436284436617146,0.12052271982812016
4158,0.348,0.2919056867026323,0.1419045912228026,0.08693593283293247,0.3019246586518998,0.09922697044108776,0.2185535333574555,0.4617876983289999,0.5336290762470369,0.3786017892541787,0.13142994827350687,0.12060601652762397,0.8010506511135806,0.21152522401720256,0.0,0.1630605647815001
4159,0.651,0.4018983519854472,0.25844379416869695,0.2110716313578826,0.264859489903574,0.12383904043117516,0.29932631713886537,0.529069226742249,0.6299148496176378,0.5778567937950116,0.3528699982391989,0.11859185914602778,0.7545294197743431,0.3436582147309675,0.0001848910667860939,0.25901749411812613
4160,0.628,0.34441104266728534,0.24027711065721086,0.16584657229312685,0.2384390710401495,0.14840108610020836,0.3125646209751434,0.5766825480074135,0.6359573834493983,0.5318811760719435,0.28538560833308985,0.12175684088781324,0.7139740104007837,0.4211612200496153,0.0021051096727816346,0.3256390854427737
4161,0.74,0.3531386822051763,0.21554805340006433,0.16621229327335493,0.21556008210082503,0.163558371552434,0.3543821187486206,0.6135969793780083,0.6332795434882159,0.5017734680210624,0.26837436257816016,0.14107410981755922,0.7476517115129855,0.5027141680260203,0.0021147872553208724,0.3758095033141024
4162,0.695,0.25641006882344475,0.17304309194165643,0.24483120570143316,0.28473705021309587,0.20373981570966637,0.43626968871019656,0.5058373433790674,0.5242430741011581,0.45493338334193,0.16937459156126206,0.1652308796191308,0.5815836915026039,0.40431893720269657,0.0010903153769122101,0.3375282628631825
4163,0.731,0.32836980957162,0.27274856613898846,0.29032482280573274,0.3015691305499826,0.22429483783552862,0.5546028045508269,0.6187792176911222,0.6335166358635121,0.5378118964336324,0.26562860595877197,0.21360242498369467,0.6326968796448641,0.42797356089455246,0.0027278500921887037,0.40344520702914394
4164,0.801,0.40457374999616175,0.31765548681484457,0.3323375885971336,0.35297277982563946,0.26084939063527623,0.6635560194666471,0.7369477345335065,0.7261002287752781,0.6325066172081156,0.35099610223384853,0.2631198235329765,0.7069663329489559,0.44753964375813254,0.006380434738036087,0.4765563907427904
4165,0.8500000000000001,0.41971389696934286,0.32038012495784635,0.38275957434355057,0.34107233408710574,0.21670607997116514,0.6303344556233614,0.8004421840063545,0.7796564489670406,0.7396511071052945,0.3589381685615676,0.29335838046955287,0.7289882415768717,0.436723016877777,0.00874267091801487,0.5129978694728768
4166,0.874,0.46782334288913036,0.27789912116517207,0.4092839246312375,0.33434903295459956,0.16177396586439474,0.5528343950523409,0.8462625661096668,0.8680698238329232,0.7451561945076967,0.3680306382232806,0.31694215857231517,0.7425623447384718,0.4251967336729724,0.011877393114389805,0.5277276281297479
